tick,tiles
1,0
2,21
3,21
4,25
5,29
6,33
7,37
8,43
9,49
10,55
11,61
12,67
13,74
14,85
15,96
16,107
17,119
18,132
19,146
20,160
21,175
22,190
23,206
24,222
25,239
26,257
27,275
28,293
29,313
30,335
31,357
32,377
33,399
34,421
35,442
36,463
37,486
38,509
39,535
40,559
41,586
42,613
43,640
44,667
45,694
46,722
47,750
48,779
49,810
50,841
51,873
52,905
53,938
54,971
55,1004
56,1039
57,1073
58,1108
59,1141
60,1171
61,1202
62,1231
63,1257
64,1286
65,1316
66,1346
67,1373
68,1400
69,1427
70,1453
71,1478
72,1501
73,1522
74,1548
75,1574
76,1601
77,1627
78,1654
79,1679
80,1703
81,1726
82,1746
83,1765
84,1792
85,1820
86,1846
87,1871
88,1895
89,1917
90,1937
91,1956
92,1974
93,1991
94,2017
95,2042
96,2066
97,2088
98,2109
99,2129
100,2148
101,2166
102,2182
103,2197
104,2221
105,2244
106,2265
107,2284
108,2302
109,2319
110,2336
111,2352
112,2367
113,2381
114,2404
115,2425
116,2445
117,2464
118,2483
119,2502
120,2519
121,2535
122,2550
123,2565
124,2587
125,2607
126,2627
127,2645
128,2663
129,2680
130,2696
131,2711
132,2726
133,2740
134,2761
135,2781
136,2801
137,2818
138,2835
139,2852
140,2868
141,2883
142,2898
143,2912
144,2934
145,2954
146,2973
147,2991
148,3008
149,3025
150,3041
151,3056
152,3070
153,3083
154,3104
155,3123
156,3141
157,3158
158,3175
159,3192
160,3208
161,3222
162,3236
163,3249
164,3270
165,3289
166,3308
167,3324
168,3341
169,3357
170,3373
171,3388
172,3402
173,3415
174,3427
175,3438
176,3449
177,3459
178,3468
179,3477
180,3485
181,3493
182,3500
183,3507
184,3513
185,3519
186,3525
187,3531
188,3536
189,3541
190,3546
191,3551
192,3555
193,3559
194,3563
195,3567
196,3571
197,3574
198,3577
199,3580
200,3583
201,3586
202,3589
203,3591
204,3593
205,3595
206,3597
207,3599
208,3601
209,3603
210,3605
211,3607
212,3609
213,3611
214,3613
215,3614
216,3615
217,3616
218,3618
219,3619
220,3620
221,3621
222,3622
223,3624
224,3625
225,3626
226,3628
227,3629
228,3631
229,3631
230,3631
231,3631
232,3631
233,3631
234,3631
235,3631
236,3631
237,3631
238,3631
239,3631
240,3631
241,3631
242,3631
243,3631
244,3631
245,3631
246,3631
247,3631
248,3631
249,3631
250,3631
251,3631
252,3631
253,3631
254,3631
255,3631
256,3631
257,3631
258,3631
259,3631
260,3631
261,3631
262,3631
263,3631
264,3631
265,3631
266,3631
267,3631
268,3631
269,3631
270,3631
271,3631
272,3631
273,3631
274,3631
275,3631
276,3631
277,3631
278,3631
279,3631
280,3631
281,3631
282,3631
283,3631
284,3631
285,3631
286,3631
287,3631
288,3631
289,3631
290,3631
291,3631
292,3631
293,3631
294,3631
295,3631
296,3631
297,3631
298,3631
299,3631
300,3631
301,3631
302,3631
303,3631
304,3631
305,3631
306,3631
307,3631
308,3631
309,3631
310,3631
311,3631
312,3631
313,3631
314,3631
315,3631
316,3631
317,3631
318,3631
319,3631
320,3631
321,3631
322,3631
323,3631
324,3631
325,3631
326,3631
327,3631
328,3631
329,3631
330,3631
331,3631
332,3631
333,3631
334,3631
335,3631
336,3631
337,3631
338,3631
339,3631
340,3631
341,3631
342,3631
343,3631
344,3631
345,3631
346,3631
347,3631
348,3631
349,3631
350,3631
351,3631
352,3631
353,3631
354,3631
355,3631
356,3631
357,3631
358,3631
359,3631
360,3631
361,3631
362,3631
363,3631
364,3631
365,3631
366,3631
367,3631
368,3631
369,3631
370,3631
371,3631
372,3631
373,3631
374,3631
375,3631
376,3631
377,3631
378,3631
379,3631
380,3631
381,3631
382,3631
383,3631
384,3631
385,3631
386,3631
387,3631
388,3631
389,3631
390,3631
391,3631
392,3631
393,3631
394,3631
395,3631
396,3631
397,3631
398,3631
399,3631
400,3631
401,3631
402,3631
403,3631
404,3631
405,3631
406,3631
407,3631
408,3631
409,3631
410,3631
411,3631
412,3631
413,3631
414,3631
415,3631
416,3631
417,3631
418,3631
419,3631
420,3631
421,3631
422,3631
423,3631
424,3631
425,3631
426,3631
427,3631
428,3631
429,3631
430,3631
431,3631
432,3631
433,3631
434,3631
435,3631
436,3631
437,3631
438,3631
439,3631
440,3631
441,3631
442,3631
443,3631
444,3631
445,3631
446,3631
447,3631
448,3631
449,3631
450,3631
451,3631
452,3631
453,3631
454,3631
455,3631
456,3631
457,3631
458,3631
459,3631
460,3631
461,3631
462,3631
463,3631
464,3631
465,3631
466,3631
467,3631
468,3631
469,3631
470,3631
471,3631
472,3631
473,3631
474,3631
475,3631
476,3631
477,3631
478,3631
479,3631
480,3631
481,3631
482,3631
483,3631
484,3631
485,3631
486,3631
487,3631
488,3631
489,3631
490,3631
491,3631
492,3631
493,3631
494,3631
495,3631
496,3631
497,3631
498,3631
499,3631
500,3631
501,3631
502,3631
503,3631
504,3631
505,3631
506,3631
507,3631
508,3631
509,3631
510,3631
511,3631
512,3631
513,3631
514,3631
515,3631
516,3631
517,3631
518,3631
519,3631
520,3631
521,3631
522,3631
523,3631
524,3631
525,3631
526,3631
527,3631
528,3631
529,3631
530,3631
531,3631
532,3631
533,3631
534,3631
535,3631
536,3631
537,3631
538,3631
539,3631
540,3631
541,3631
542,3631
543,3631
544,3631
545,3631
546,3631
547,3631
548,3631
549,3631
550,3631
551,3631
552,3631
553,3631
